source,target,grade_source,grade_target,source_node,target_node,granger_causes,lag,p_value,adjusted_p_value,test_statistic,n_observations,r2_restricted,r2_augmented
106,103,low1,med2,M106_low1,M103_med2,True,4,0.0,0.0,31.769581628562502,1704,0.017761306965079715,0.08626618270618613
106,103,low2,med2,M106_low2,M103_med2,True,4,0.0,0.0,33.47357395068324,1704,0.017761306965079715,0.08967150889196729
106,103,med1,med2,M106_med1,M103_med2,True,4,5.506852144510077e-06,2.2684943162459423e-05,7.498298503877085,1704,0.017761306965079715,0.034839910980412836
106,103,med2,med2,M106_med2,M103_med2,True,4,5.864232366037392e-06,2.380188430921059e-05,7.4641684506633235,1704,0.017761306965079715,0.03476351978641201
101,104,low1,low1,M101_low1,M104_low1,True,4,0.021828511121312788,0.045814973912413154,2.8736657427197545,1704,0.00037447767641984875,0.007107788202099785
101,104,low2,low1,M101_low2,M104_low1,True,4,5.816437682493181e-06,2.3782767412861004e-05,7.468610860010378,1704,0.00037447767641984875,0.01768777038676883
101,104,med1,low1,M101_med1,M104_low1,False,4,0.2843639569126182,0.47279790426435314,1.2583021104251606,1704,0.00037447767641984875,0.0033340219915043434
101,104,med2,low1,M101_med2,M104_low1,False,4,0.4699100148201636,0.6991653050693539,0.8885828326974633,1704,0.00037447767641984875,0.00246625669550371
102,104,low1,low1,M102_low1,M104_low1,False,4,0.9429528256729682,0.9999999999922596,0.1914196571059691,1704,0.00037447767641984875,0.0008258324293296537
102,104,low2,low1,M102_low2,M104_low1,False,4,0.28260636352443413,0.4712952044274551,1.262643211972314,1704,0.00037447767641984875,0.003344201990354234
102,104,med1,low1,M102_med1,M104_low1,True,4,0.00015733480276691747,0.000502709933819644,5.6661241556920325,1704,0.00037447767641984875,0.013564486155538624
102,104,med2,low1,M102_med2,M104_low1,False,4,0.3865561767805261,0.6101087719633695,1.0372546313466762,1704,0.00037447767641984875,0.00281538472185916
103,104,low1,low1,M103_low1,M104_low1,True,4,0.019414916398269644,0.04153889089862342,2.9427858236204747,1704,0.00037447767641984875,0.00726862708263698
103,104,low2,low1,M103_low2,M104_low1,True,4,0.002450857195868794,0.006263301722775807,4.134734793136162,1704,0.00037447767641984875,0.010034056743330022
103,104,med1,low1,M103_med1,M104_low1,True,4,7.084566582493679e-06,2.813439391033461e-05,7.3615117069155644,1704,0.00037447767641984875,0.017443738842703338
103,104,med2,low1,M103_med2,M104_low1,True,4,8.636607027356913e-05,0.0003036565018535679,5.996185596442935,1704,0.00037447767641984875,0.014322106206209884
104,104,low2,low1,M104_low2,M104_low1,False,4,0.9960151413634302,0.9999999999922596,0.04599730305451601,1704,0.00037447767641984875,0.00048297345831471716
104,104,med1,low1,M104_med1,M104_low1,False,4,0.9533760972919729,0.9999999999922596,0.17075086861541014,1704,0.00037447767641984875,0.0007771164382099904
104,104,med2,low1,M104_med2,M104_low1,False,4,0.9888076806712373,0.9999999999922596,0.07877673211483144,1704,0.00037447767641984875,0.0005602773113441151
105,104,low1,low1,M105_low1,M104_low1,True,4,1.4254246338829546e-08,7.947822201044352e-08,10.709218136057833,1704,0.00037447767641984875,0.025014782971038874
105,104,low2,low1,M105_low2,M104_low1,True,4,7.108795315735605e-07,3.1902886295008573e-06,8.606162996010218,1704,0.00037447767641984875,0.02027228628049882
105,104,med1,low1,M105_med1,M104_low1,False,4,0.211336723884599,0.365698657004071,1.4619201023494177,1704,0.00037447767641984875,0.003811287833469512
105,104,med2,low1,M105_med2,M104_low1,False,4,0.06062650094833533,0.11909547517253061,2.2594219838968645,1704,0.00037447767641984875,0.005676181733302532
106,104,low1,low1,M106_low1,M104_low1,True,4,1.48610601602428e-09,9.21719686343149e-09,11.921125287052385,1704,0.00037447767641984875,0.027726901098796053
106,104,low2,low1,M106_low2,M104_low1,True,4,5.494992239007956e-10,3.4468587681049908e-09,12.453860024361457,1704,0.00037447767641984875,0.028914335923207912
106,104,med1,low1,M106_med1,M104_low1,False,4,0.06547697291831556,0.12681855807336906,2.212093957051068,1704,0.00037447767641984875,0.005565703864421789
106,104,med2,low1,M106_med2,M104_low1,False,4,0.05030118789508098,0.1002391903179953,2.373523206479615,1704,0.00037447767641984875,0.0059424274511020725
101,104,low1,low2,M101_low1,M104_low2,True,4,0.0027950802810666753,0.007110065968427672,4.060301245017367,1704,0.0002246300002920476,0.009713389779413495
101,104,low2,low2,M101_low2,M104_low2,True,4,0.0020294973159417085,0.0053093958218001095,4.241351541524847,1704,0.0002246300002920476,0.010132304048970697
101,104,med1,low2,M101_med1,M104_low2,True,4,0.009357654882776956,0.021574423214064654,3.3686849972498223,1704,0.0002246300002920476,0.00810985817652976
101,104,med2,low2,M101_med2,M104_low2,False,4,0.5058243642765506,0.7367151690782479,0.8302365393628947,1704,0.0002246300002920476,0.0021796198276432532
102,104,low1,low2,M102_low1,M104_low2,False,4,0.6732932742343125,0.9199452657854963,0.585338458107223,1704,0.0002246300002920476,0.0016037443951847363
102,104,low2,low2,M102_low2,M104_low2,False,4,0.5026535618219001,0.7340337728192827,0.8352761608075419,1704,0.0002246300002920476,0.0021914634719432113
102,104,med1,low2,M102_med1,M104_low2,True,4,0.004398600372465089,0.010556640893916214,3.8024086513617896,1704,0.0002246300002920476,0.009116065153930153
102,104,med2,low2,M102_med2,M104_low2,False,4,0.452331920173483,0.6803466483263286,0.9182468434532339,1704,0.0002246300002920476,0.0023864129555478675
103,104,low1,low2,M103_low1,M104_low2,True,4,0.009517810252726355,0.021800129707489412,3.358862841127838,1704,0.0002246300002920476,0.008087047833133854
103,104,low2,low2,M103_low2,M104_low2,True,4,0.0001515690333898645,0.0004892754762058784,5.686706004364517,1704,0.0002246300002920476,0.013463900235229365
103,104,med1,low2,M103_med1,M104_low2,True,4,5.924603668105988e-06,2.3871395801419745e-05,7.458608371925257,1704,0.0002246300002920476,0.017517728514440334
103,104,med2,low2,M103_med2,M104_low2,True,4,3.1706855303070824e-05,0.00011746432300198051,6.5451489224227535,1704,0.0002246300002920476,0.015432049145047921
104,104,low1,low2,M104_low1,M104_low2,False,4,0.8707793363851494,0.9999999999922596,0.3109654431962356,1704,0.0002246300002920476,0.000957768903335654
104,104,med1,low2,M104_med1,M104_low2,False,4,0.8618705531812926,0.9999999999922596,0.32420313105589615,1704,0.0002246300002920476,0.0009889545050918436
104,104,med2,low2,M104_med2,M104_low2,False,4,0.9454148019577677,0.9999999999922596,0.18666950686439268,1704,0.0002246300002920476,0.0006648551299325289
105,104,low1,low2,M105_low1,M104_low2,True,4,0.0004829545510224298,0.0014332844740020498,5.045256192324542,1704,0.0002246300002920476,0.011988106399765552
105,104,low2,low2,M105_low2,M104_low2,True,4,0.0028875939903119097,0.007278319098868375,4.041837853927345,1704,0.0002246300002920476,0.009670649251526275
105,104,med1,low2,M105_med1,M104_low2,False,4,0.41512290152096154,0.6382948235085537,0.9838587659867594,1704,0.0002246300002920476,0.002540522038307902
105,104,med2,low2,M105_med2,M104_low2,False,4,0.39813050114767146,0.6201928691412599,1.0152715762436206,1704,0.0002246300002920476,0.0026142874975315644
106,104,low1,low2,M106_low1,M104_low2,True,4,0.00018951968541924824,0.0005977992362938573,5.563445643848094,1704,0.0002246300002920476,0.013180655448574496
106,104,low2,low2,M106_low2,M104_low2,True,4,0.00011939242263137029,0.0003946384269012958,5.818137874612475,1704,0.0002246300002920476,0.013765743582598522
106,104,med1,low2,M106_med1,M104_low2,False,4,0.4302426529838007,0.6530230162466353,0.9567021975722398,1704,0.0002246300002920476,0.002476742549041955
106,104,med2,low2,M106_med2,M104_low2,False,4,0.36441800312960904,0.5847637724637912,1.0807582230700803,1704,0.0002246300002920476,0.002768032123221187
101,104,low1,med1,M101_low1,M104_med1,True,4,0.007061214254393211,0.016446372440612037,3.53116989654553,1704,0.001318617925963439,0.009571997389126286
101,104,low2,med1,M101_low2,M104_med1,True,4,1.0793281853826997e-06,4.8047512768649214e-06,8.380658552045421,1704,0.001318617925963439,0.020686851814971985
101,104,med1,med1,M101_med1,M104_med1,True,4,0.0007595816968680724,0.0021392300850570202,4.792946053725719,1704,0.001318617925963439,0.012488154219161496
101,104,med2,med1,M101_med2,M104_med1,False,4,0.1769009332860796,0.31297857427537157,1.5804830044454201,1704,0.001318617925963439,0.0050296121158803775
102,104,low1,med1,M102_low1,M104_med1,False,4,0.864785245565806,0.9999999999922596,0.3198940615144956,1704,0.001318617925963439,0.002071966013022508
102,104,low2,med1,M102_low2,M104_med1,True,4,0.00010024536409258822,0.0003458465061194294,5.914288828293178,1704,0.001318617925963439,0.015065373927333758
102,104,med1,med1,M102_med1,M104_med1,True,4,1.353106515722402e-11,9.958863955716879e-11,14.435733208685523,1704,0.001318617925963439,0.03421950195642587
102,104,med2,med1,M102_med2,M104_med1,True,4,4.820305155028848e-09,2.855294789258205e-08,11.290656299235456,1704,0.001318617925963439,0.02723750176859796
103,104,low1,med1,M103_low1,M104_med1,True,4,0.001982277370023322,0.005210557658347018,4.25463812803368,1704,0.001318617925963439,0.011246145591349399
103,104,low2,med1,M103_low2,M104_med1,True,4,0.0002590391131612746,0.0007988245277375618,5.390751324134784,1704,0.001318617925963439,0.013863786302988679
103,104,med1,med1,M103_med1,M104_med1,True,4,1.911248936892207e-12,1.4652908516173586e-11,15.482743055220375,1704,0.001318617925963439,0.03652165658180595
103,104,med2,med1,M103_med2,M104_med1,True,4,2.5359308950534398e-05,9.58790311006506e-05,6.667159362772255,1704,0.001318617925963439,0.016788186882691125
104,104,low1,med1,M104_low1,M104_med1,True,4,0.0009639472297018337,0.0026873680343202635,4.659753408909841,1704,0.001318617925963439,0.012181136665336045
104,104,low2,med1,M104_low2,M104_med1,False,4,0.17006364009794583,0.30282299785182615,1.6064658919130885,1704,0.001318617925963439,0.005090389853366628
104,104,med2,med1,M104_med2,M104_med1,False,4,0.99387233532997,0.9999999999922596,0.05747446536984713,1704,0.001318617925963439,0.0014540536649907398
105,104,low1,med1,M105_low1,M104_med1,True,4,7.216449660063518e-15,6.424968084443648e-14,18.473556368989843,1704,0.001318617925963439,0.043037781323517654
105,104,low2,med1,M105_low2,M104_med1,True,4,1.8247625632739073e-11,1.3081414739314244e-10,14.275763145210428,1704,0.001318617925963439,0.03386679218322508
105,104,med1,med1,M105_med1,M104_med1,False,4,0.917633297325029,0.9999999999922596,0.23682889346342728,1704,0.001318617925963439,0.0018764574401209932
105,104,med2,med1,M105_med2,M104_med1,False,4,0.9997752857488298,0.9999999999922596,0.01066934678216263,1704,0.001318617925963439,0.0013437624916605717
106,104,low1,med1,M106_low1,M104_med1,True,4,2.4424906541753444e-15,2.210253837876705e-14,19.057407598283802,1704,0.001318617925963439,0.0442995568904454
106,104,low2,med1,M106_low2,M104_med1,True,4,3.3306690738754696e-16,3.4689232618476587e-15,20.201914011505767,1704,0.001318617925963439,0.046763349143021715
106,104,med1,med1,M106_med1,M104_med1,True,4,0.0057020097618832866,0.013450894822904163,3.653962924838039,1704,0.001318617925963439,0.009856547052433107
106,104,med2,med1,M106_med2,M104_med1,True,4,0.002337789364115772,0.006002138274380959,4.161453106846993,1704,0.001318617925963439,0.011030827566551271
101,104,low1,med2,M101_low1,M104_med2,True,4,0.014484003029606507,0.03172686377913806,3.1146659715869505,1704,0.00013959257284956728,0.007435186318614617
101,104,low2,med2,M101_low2,M104_med2,True,4,0.00054376726079719,0.0016029092332195559,4.979276969639685,1704,0.00013959257284956728,0.01175200666956433
101,104,med1,med2,M101_med1,M104_med2,True,4,0.019923147364837357,0.042298374405347006,2.9275624589367735,1704,0.00013959257284956728,0.006999934082470571
101,104,med2,med2,M101_med2,M104_med2,False,4,0.4306166266553899,0.6530230162466353,0.9560394351877285,1704,0.00013959257284956728,0.0023903398908167173
102,104,low1,med2,M102_low1,M104_med2,False,4,0.8455673311482826,0.9999999999922596,0.3479620450585466,1704,0.00013959257284956728,0.0009599536763638117
102,104,low2,med2,M102_low2,M104_med2,True,4,6.367239180349316e-07,2.9047239897130764e-06,8.665619379164173,1704,0.00013959257284956728,0.020176819108513433
102,104,med1,med2,M102_med1,M104_med2,True,4,0.0,0.0,21.891088036216704,1704,0.00013959257284956728,0.04925542320545151
102,104,med2,med2,M102_med2,M104_med2,True,4,1.0547118733938987e-14,9.241284985927494e-14,18.26729121230474,1704,0.00013959257284956728,0.041460920035020554
103,104,low1,med2,M103_low1,M104_med2,True,4,2.5259682067679812e-05,9.58790311006506e-05,6.669308233101838,1704,0.00013959257284956728,0.015632339110128624
103,104,low2,med2,M103_low2,M104_med2,True,4,0.00011435006858084851,0.0003802484208230625,5.841883964484695,1704,0.00013959257284956728,0.013736377565544355
103,104,med1,med2,M103_med1,M104_med2,True,4,5.969558181107004e-12,4.513967282152146e-11,14.873463437023513,1704,0.00013959257284956728,0.034044270392553866
103,104,med2,med2,M103_med2,M104_med2,True,4,2.2086237183582824e-06,9.450854980881953e-06,7.993461285638193,1704,0.00013959257284956728,0.018651385279592314
104,104,low1,med2,M104_low1,M104_med2,True,4,2.7069619350172935e-05,0.00010164918286595551,6.631524783112006,1704,0.00013959257284956728,0.015545920887818587
104,104,low2,med2,M104_low2,M104_med2,False,4,0.024583943841088307,0.05082523221078931,2.8033010565277046,1704,0.00013959257284956728,0.0067106582042213425
104,104,med1,med2,M104_med1,M104_med2,False,4,0.9956741579231638,0.9999999999922596,0.04798819448397831,1704,0.00013959257284956728,0.00025281041961866535
105,104,low1,med2,M105_low1,M104_med2,True,4,3.141931159689193e-14,2.668224615612976e-13,17.68235059639632,1704,0.00013959257284956728,0.040190762922499235
105,104,low2,med2,M105_low2,M104_med2,True,4,2.6597724023247338e-11,1.882300469337504e-10,14.074207584679174,1704,0.00013959257284956728,0.032280901084462466
105,104,med1,med2,M105_med1,M104_med2,False,4,0.9997367603985393,0.9999999999922596,0.011554590593259082,1704,0.00013959257284956728,0.00016685549354888973
105,104,med2,med2,M105_med2,M104_med2,False,4,0.9995961863375871,0.9999999999922596,0.014337563034890363,1704,0.00013959257284956728,0.00017342166214950883
106,104,low1,med2,M106_low1,M104_med2,True,4,1.9984014443252818e-15,1.8696908428263652e-14,19.150457059917024,1704,0.00013959257284956728,0.04337229530125164
106,104,low2,med2,M106_low2,M104_med2,True,4,2.220446049250313e-16,2.3570888830503323e-15,20.287055765644023,1704,0.00013959257284956728,0.04582096889032483
106,104,med1,med2,M106_med1,M104_med2,True,4,0.0023340001824656564,0.006002138274380959,4.1623704317777275,1704,0.00013959257284956728,0.009865390851550027
106,104,med2,med2,M106_med2,M104_med2,True,4,0.001189804954011664,0.0032838616730721925,4.541806714524603,1704,0.00013959257284956728,0.010742580164127102
101,105,low1,low1,M101_low1,M105_low1,False,4,0.9657147008741893,0.9999999999922596,0.14388915956005963,1704,0.0022111082660235537,0.002549803889436819
101,105,low2,low1,M101_low2,M105_low1,True,4,0.005290145311163341,0.012532876445331178,3.696912379137446,1704,0.0022111082660235537,0.010840807063205005
101,105,med1,low1,M101_med1,M105_low1,False,4,0.9988931188803809,0.9999999999922596,0.023889018928823825,1704,0.0022111082660235537,0.002267355709151264
101,105,med2,low1,M101_med2,M105_low1,False,4,0.9999995102471756,0.9999999999922596,0.0004947217173894032,1704,0.0022111082660235537,0.002212273168106904
102,105,low1,low1,M102_low1,M105_low1,False,4,0.9115103922454667,0.9999999999922596,0.2470916751243826,1704,0.0022111082660235537,0.002792587086326237
102,105,low2,low1,M102_low2,M105_low1,False,4,0.9849182274561719,0.9999999999922596,0.09226148584087371,1704,0.0022111082660235537,0.002428305780457718
102,105,med1,low1,M102_med1,M105_low1,True,4,0.0212595649576911,0.044962758071438645,2.889264804239094,1704,0.0022111082660235537,0.008968283624157802
102,105,med2,low1,M102_med2,M105_low1,False,4,0.9277463274040176,0.9999999999922596,0.21933786471344197,1704,0.0022111082660235537,0.0027273080602113753
103,105,low1,low1,M103_low1,M105_low1,True,4,0.0,0.0,46.89491376220852,1704,0.0022111082660235537,0.10163048508817596
103,105,low2,low1,M103_low2,M105_low1,True,4,0.0,0.0,28.751776490523223,1704,0.0022111082660235537,0.06561020345269841
103,105,med1,low1,M103_med1,M105_low1,True,4,0.0,0.0,24.496842642565802,1704,0.0022111082660235537,0.05674061108908757
103,105,med2,low1,M103_med2,M105_low1,True,4,0.0,0.0,26.837541732158456,1704,0.0022111082660235537,0.06164062759728017
104,105,low1,low1,M104_low1,M105_low1,True,4,2.993467163037167e-08,1.5588621452797322e-07,10.31096825275234,1704,0.0022111082660235537,0.025913238469140953
104,105,low2,low1,M104_low2,M105_low1,True,4,0.0006659274410060201,0.001904621489302192,4.866370560590947,1704,0.0022111082660235537,0.013539678105920716
104,105,med1,low1,M104_med1,M105_low1,True,4,6.483702463810914e-14,5.341796656751679e-13,17.293596977644743,1704,0.0022111082660235537,0.04133503860004173
104,105,med2,low1,M104_med2,M105_low1,True,4,2.7479463149404637e-11,1.920084007401438e-10,14.056761767649572,1704,0.0022111082660235537,0.03424734427316689
105,105,low2,low1,M105_low2,M105_low1,True,4,5.713687430841663e-05,0.00020480230271588298,6.222867660673099,1704,0.0022111082660235537,0.016651806025237303
105,105,med1,low1,M105_med1,M105_low1,False,4,0.3263820622185364,0.5314539774177938,1.160653724510394,1704,0.0022111082660235537,0.004936592749208546
105,105,med2,low1,M105_med2,M105_low1,False,4,0.22139004966882703,0.37952579943227494,1.4305524579351605,1704,0.0022111082660235537,0.0055682452359974155
106,105,low1,low1,M106_low1,M105_low1,True,4,0.0,0.0,116.34897999100215,1704,0.0022111082660235537,0.2171563758936993
106,105,low2,low1,M106_low2,M105_low1,True,4,0.0,0.0,192.35498769873735,1704,0.0022111082660235537,0.3137321539116976
106,105,med1,low1,M106_med1,M105_low1,False,4,0.6467796019190024,0.8993006051871267,0.6220983280037314,1704,0.0022111082660235537,0.003673793498379818
106,105,med2,low1,M106_med2,M105_low1,False,4,0.18418936422211252,0.3237978632184908,1.5537639128159546,1704,0.0022111082660235537,0.00585633434707622
101,105,low1,low2,M101_low1,M105_low2,False,4,0.9167409148771148,0.9999999999922596,0.2383388144978907,1704,0.007636522852189298,0.00819436539888696
101,105,low2,low2,M101_low2,M105_low2,True,4,0.0014522349057196626,0.00394893432491258,4.4298817428125234,1704,0.007636522852189298,0.017903359378365735
101,105,med1,low2,M101_med1,M105_low2,False,4,0.9984526358848228,0.9999999999922596,0.028328712920010327,1704,0.007636522852189298,0.0077028603172073495
101,105,med2,low2,M101_med2,M105_low2,False,4,0.9999898994643139,0.9999999999922596,0.0022493332211455126,1704,0.007636522852189298,0.007641790449329111
102,105,low1,low2,M102_low1,M105_low2,False,4,0.9258681925814194,0.9999999999922596,0.22264260128813768,1704,0.007636522852189298,0.008157647009210178
102,105,low2,low2,M102_low2,M105_low2,False,4,0.9864664121390793,0.9999999999922596,0.08710161178225867,1704,0.007636522852189298,0.007840460775520475
102,105,med1,low2,M102_med1,M105_low2,False,4,0.052063824334635966,0.10316117840181466,2.352546526041426,1704,0.007636522852189298,0.013115441647131965
102,105,med2,low2,M102_med2,M105_low2,False,4,0.9533761765255946,0.9999999999922596,0.1707507054579385,1704,0.007636522852189298,0.008036236155941623
103,105,low1,low2,M103_low1,M105_low2,True,4,0.0,0.0,38.44251803952494,1704,0.007636522852189298,0.09017561507686711
103,105,low2,low2,M103_low2,M105_low2,True,4,0.0,0.0,23.776062863168228,1704,0.007636522852189298,0.060358583920155695
103,105,med1,low2,M103_med1,M105_low2,True,4,1.1102230246251565e-16,1.25070022365936e-15,20.615399715836922,1704,0.007636522852189298,0.05367514277597807
103,105,med2,low2,M103_med2,M105_low2,True,4,0.0,0.0,22.44903179943684,1704,0.007636522852189298,0.05756401634147257
104,105,low1,low2,M104_low1,M105_low2,True,4,0.0,0.0,28.492435203337575,1704,0.007636522852189298,0.07015797123878265
104,105,low2,low2,M104_low2,M105_low2,True,4,0.00010303817826717854,0.0003510930518733491,5.899180082813709,1704,0.007636522852189298,0.021261897066039093
104,105,med1,low2,M104_med1,M105_low2,True,4,0.0,0.0,21.92152972985415,1704,0.007636522852189298,0.0564485380156966
104,105,med2,low2,M104_med2,M105_low2,True,4,5.056752794274644e-10,3.2084224625742566e-09,12.49835223826214,1704,0.007636522852189298,0.036067365564016685
105,105,low1,low2,M105_low1,M105_low2,True,4,0.01031285636677104,0.023330724239580384,3.312380697717382,1704,0.007636522852189298,0.015333491200124283
105,105,med1,low2,M105_med1,M105_low2,False,4,0.6676780062963169,0.9168115907352412,0.5930860064010102,1704,0.007636522852189298,0.009023506429791217
105,105,med2,low2,M105_med2,M105_low2,False,4,0.5672248764366203,0.8069797211160166,0.7362276993265765,1704,0.007636522852189298,0.00935767522887776
106,105,low1,low2,M106_low1,M105_low2,True,4,0.0,0.0,103.06640783455086,1704,0.007636522852189298,0.20178259980571978
106,105,low2,low2,M106_low2,M105_low2,True,4,0.0,0.0,194.69364457726522,1704,0.007636522852189298,0.3200447168814783
106,105,med1,low2,M106_med1,M105_low2,False,4,0.5446947836850027,0.7809649885561597,0.7699924975697152,1704,0.007636522852189298,0.009436467367806789
106,105,med2,low2,M106_med2,M105_low2,False,4,0.38436144137344175,0.6101087719633695,1.0414798225468764,1704,0.007636522852189298,0.010069543727545871
101,105,low1,med1,M101_low1,M105_med1,False,4,0.4889869832917002,0.7178745073856875,0.8572365918894734,1704,0.00126388059818483,0.0032802219918568465
101,105,low2,med1,M101_low2,M105_med1,False,4,0.9538415414776482,0.9999999999922596,0.169790649662869,1704,0.00126388059818483,0.001663899795908752
101,105,med1,med1,M101_med1,M105_med1,False,4,0.2754295777875375,0.4621189268654125,1.2806096782490781,1704,0.00126388059818483,0.004273054787994557
101,105,med2,med1,M101_med2,M105_med1,False,4,0.038782877612983824,0.07870642809693776,2.530941768421376,1704,0.00126388059818483,0.007193638916112022
102,105,low1,med1,M102_low1,M105_med1,False,4,0.9999200057357581,0.9999999999922596,0.006347452821594728,1704,0.00126388059818483,0.0012788406818206033
102,105,low2,med1,M102_low2,M105_med1,False,4,0.16975555375155738,0.30282299785182615,1.607658758278525,1704,0.00126388059818483,0.005038649516775906
102,105,med1,med1,M102_med1,M105_med1,False,4,0.9945252366860572,0.9999999999922596,0.054209005245583156,1704,0.00126388059818483,0.0013916294274440855
102,105,med2,med1,M102_med2,M105_med1,False,4,0.9758716397880385,0.9999999999922596,0.11874202276761275,1704,0.00126388059818483,0.0015436651995756057
103,105,low1,med1,M103_low1,M105_med1,False,4,0.9730739823502147,0.9999999999922596,0.12603738764281447,1704,0.00126388059818483,0.0015608497125743082
103,105,low2,med1,M103_low2,M105_med1,False,4,0.943577184192969,0.9999999999922596,0.19022199257318478,1704,0.00126388059818483,0.0017120135302157724
103,105,med1,med1,M103_med1,M105_med1,False,4,0.8042500688365002,0.9999999999922596,0.40626329424072094,1704,0.00126388059818483,0.0022204851825284866
103,105,med2,med1,M103_med2,M105_med1,False,4,0.8593037984759354,0.9999999999922596,0.327981229637387,1704,0.00126388059818483,0.00203630150901557
104,105,low1,med1,M104_low1,M105_med1,True,4,3.736069925652785e-06,1.562356514363892e-05,7.708728893890687,1704,0.00126388059818483,0.019107965015580985
104,105,low2,med1,M104_low2,M105_med1,False,4,0.5581948936932581,0.7982476199965763,0.7496687700530732,1704,0.00126388059818483,0.0030276541257563405
104,105,med1,med1,M104_med1,M105_med1,True,4,0.02153803085358552,0.045377835996867205,2.8815799812948604,1704,0.00126388059818483,0.008009602535577587
104,105,med2,med1,M104_med2,M105_med1,False,4,0.19098740984940432,0.3336235766989594,1.5296848523147268,1704,0.00126388059818483,0.004856225983408402
105,105,low1,med1,M105_low1,M105_med1,False,4,0.8944341913001019,0.9999999999922596,0.2746717515165549,1704,0.00126388059818483,0.001910834932435601
105,105,low2,med1,M105_low2,M105_med1,False,4,0.4114670308215884,0.6344407849539576,0.990534624236933,1704,0.00126388059818483,0.0035930265734299693
105,105,med2,med1,M105_med2,M105_med1,False,4,0.9693719695756886,0.9999999999922596,0.13523267516156648,1704,0.00126388059818483,0.0015825087239036417
106,105,low1,med1,M106_low1,M105_med1,False,4,0.8073507802686726,0.9999999999922596,0.4019574562630332,1704,0.00126388059818483,0.002210356084094034
106,105,low2,med1,M106_low2,M105_med1,False,4,0.8194841096409873,0.9999999999922596,0.3850165930245124,1704,0.00126388059818483,0.002170502223325377
106,105,med1,med1,M106_med1,M105_med1,False,4,0.484388439431214,0.713019782842747,0.8647165052649407,1704,0.00126388059818483,0.0032977799739740687
106,105,med2,med1,M106_med2,M105_med1,False,4,0.2875112156732146,0.47516823668148034,1.2505848701612692,1704,0.00126388059818483,0.004202710154358358
101,105,low1,med2,M101_low1,M105_med2,False,4,0.5286441437828606,0.7659096256381602,0.7945407875930421,1704,0.001969601496910056,0.003837428739246973
101,105,low2,med2,M101_low2,M105_med2,False,4,0.9901146401712986,0.9999999999922596,0.0737914734384102,1704,0.001969601496910056,0.0021433674230414423
101,105,med1,med2,M101_med1,M105_med2,False,4,0.17102011631591596,0.3035469588629762,1.6027749636481239,1704,0.001969601496910056,0.005730287284882785
101,105,med2,med2,M101_med2,M105_med2,False,4,0.07339922533526055,0.1401950601559302,2.141523139716554,1704,0.001969601496910056,0.00698802773084517
102,105,low1,med2,M102_low1,M105_med2,False,4,0.9998723421070203,0.9999999999922596,0.008027510377518959,1704,0.001969601496910056,0.0019885078039555415
102,105,low2,med2,M102_low2,M105_med2,False,4,0.10133436436511245,0.1902604392161295,1.9398102268574116,1704,0.001969601496910056,0.00651748948299824
102,105,med1,med2,M102_med1,M105_med2,False,4,0.8718140419163789,0.9999999999922596,0.30941455008347685,1704,0.001969601496910056,0.002697813431669527
102,105,med2,med2,M102_med2,M105_med2,False,4,0.9994043949936648,0.9999999999922596,0.01744875668689351,1704,0.001969601496910056,0.0020106957094097044
103,105,low1,med2,M103_low1,M105_med2,False,4,0.960802777473437,0.9999999999922596,0.1549649538961017,1704,0.001969601496910056,0.0023344467982803208
103,105,low2,med2,M103_low2,M105_med2,False,4,0.9194445956092008,0.9999999999922596,0.23374844716786702,1704,0.001969601496910056,0.0025198302656561644
103,105,med1,med2,M103_med1,M105_med2,False,4,0.7851310571260972,0.9999999999922596,0.432644277383633,1704,0.001969601496910056,0.0029875406945470973
103,105,med2,med2,M103_med2,M105_med2,False,4,0.8344990480302854,0.9999999999922596,0.3638090930517592,1704,0.001969601496910056,0.002825722015348142
104,105,low1,med2,M104_low1,M105_med2,True,4,9.758029806405943e-08,4.896756775578255e-07,9.675973328814756,1704,0.001969601496910056,0.024250027939965335
104,105,low2,med2,M104_low2,M105_med2,False,4,0.45038303747141417,0.6792662204486902,0.9215850395768691,1704,0.001969601496910056,0.004135439562618415
104,105,med1,med2,M104_med1,M105_med2,True,4,0.006235219616882004,0.014646132887314324,3.6026776084360437,1704,0.001969601496910056,0.010383218534124605
104,105,med2,med2,M104_med2,M105_med2,False,4,0.10176387545500798,0.1904191839022522,1.9371384250938444,1704,0.001969601496910056,0.006511253945007844
105,105,low1,med2,M105_low1,M105_med2,False,4,0.8706936030882262,0.9999999999922596,0.3110938153251873,1704,0.001969601496910056,0.0027017627090775154
105,105,low2,med2,M105_low2,M105_med2,False,4,0.32976497911521263,0.5353831425635217,1.1532522467608504,1704,0.001969601496910056,0.00467840825073762
105,105,med1,med2,M105_med1,M105_med2,False,4,0.9999962087899392,0.9999999999922596,0.001377264996646082,1704,0.001969601496910056,0.0019728452676851527
106,105,low1,med2,M106_low1,M105_med2,False,4,0.7402006212908117,0.9869341617210823,0.493959442914923,1704,0.001969601496910056,0.0031316369924869747
106,105,low2,med2,M106_low2,M105_med2,False,4,0.767797719315332,0.9999999999922596,0.45637354513521083,1704,0.001969601496910056,0.003043311604825516
106,105,med1,med2,M106_med1,M105_med2,True,4,0.002096415449574618,0.005458591170590514,4.223035955863431,1704,0.001969601496910056,0.011817694493025721
